104;1;1;CRECHE COLLECTIVE 164 BIS, RUE DE GRENELLE; 2.3089662;48.8580522;RUE DE GRENELLE;75007;Paris;marker
105;1;1;CRECHE COLLECTIVE 5, RUE MALEVILLE; 2.3145068;48.8773143;RUE MALEVILLE;75008;Paris;marker
106;1;1;CRECHE COLLECTIVE 9, RUE DE LA PEPINIERE - ART 30 OEUVRE CROIX ST SIMON; 2.3234449;48.8750731;RUE DE LA PEPINIERE;75008;Paris;marker
107;1;1;CRECHE COLLECTIVE 15 TER, RUE DE LA TOUR D'AUVERGNE; 2.3441063;48.879011;RUE DE LA TOUR D'AUVERGNE;75009;Paris;marker
108;1;1;CRECHE COLLECTIVE 25, RUE DE LA ROCHEFOUCAULD; 2.3345714;48.8787971;RUE DE LA ROCHEFOUCAULD;75009;Paris;marker
109;1;1;CRECHE COLLECTIVE 34 A, RUE DES MARTYRS; 2.3398037;48.8787559;RUE DES MARTYRS;75009;Paris;marker
110;1;1;CRECHE COLLECTIVE 1, SQUARE ALBAN SATRAGNE; 2.354562;48.8753261;SQUARE ALBAN SATRAGNE;75010;Paris;marker
111;1;1;CRECHE COLLECTIVE 64 BIS, AVENUE CLAUDE VELLEFAUX  1ER ET 2E ETAGE; 2.3704865;48.8768307;AVENUE CLAUDE VELLEFAUX;75010;Paris;marker
112;1;1;CRECHE COLLECTIVE 83, RUE MARCADET; 2.3463696;48.8904589;RUE MARCADET;75018;Paris;marker
113;1;1;CRECHE COLLECTIVE 12, RUE GEORGETTE AGUTTE; 2.3327674;48.8951733;RUE GEORGETTE AGUTTE;75018;Paris;marker
114;1;1;CRECHE COLLECTIVE 15, RUE BECQUEREL; 2.3420509;48.8883231;RUE BECQUEREL;75018;Paris;marker
115;1;1;CRECHE COLLECTIVE 15, RUE RICHOMME; 2.3519582;48.8864062;RUE RICHOMME;75018;Paris;marker
116;1;1;MINI CRECHE 44, RUE LEON; 2.3535079;48.8898363;RUE LEON;75018;Paris;marker
117;1;1;MINI CRECHE 6, PASSAGE GANNERON; 2.3268398;48.8899135;PASSAGE GANNERON;75018;Paris;marker
118;1;1;CRECHE COLLECTIVE 329, RUE DE BELLEVILLE; 2.4044985;48.8765696;RUE DE BELLEVILLE;75019;Paris;marker
119;1;1;CRECHE COLLECTIVE  5, RUE FRANCIS PONGE; 2.3945424;48.8822053;RUE FRANCIS PONGE;75019;Paris;marker
